gene_name	gene_id
CBR3	ENSG00000159231
CES1	ENSG00000198848
CES2	ENSG00000172831
CES3	ENSG00000172828
CHAC1	ENSG00000128965
CHAC2	ENSG00000143942
CMBL	ENSG00000164237
CNDP2	ENSG00000133313
COMT	ENSG00000093010
CYB5B	ENSG00000103018
CYB5R3	ENSG00000100243
CYP11A1	ENSG00000140459
CYP11B1	ENSG00000160882
CYP11B2	ENSG00000179142
CYP19A1	ENSG00000137869
CYP21A2	ENSG00000231852
CYP24A1	ENSG00000019186
CYP26A1	ENSG00000095596
CYP26B1	ENSG00000003137
CYP26C1	ENSG00000187553
CYP27B1	ENSG00000111012
CYP2A6	ENSG00000255974
CYP2A7	ENSG00000198077
CYP2B6	ENSG00000197408
CYP2C18	ENSG00000108242
CYP2D6	ENSG00000100197
CYP2E1	ENSG00000130649
CYP2F1	ENSG00000197446
CYP2R1	ENSG00000186104
CYP2S1	ENSG00000167600
CYP2W1	ENSG00000073067
CYP3A43	ENSG00000021461
CYP3A7	ENSG00000160870
CYP4F12	ENSG00000186204
CYP4V2	ENSG00000145476
EPHX1	ENSG00000143819
ESD	ENSG00000139684
FDX1	ENSG00000137714
FDX2	ENSG00000267673
FDXR	ENSG00000161513
FMO1	ENSG00000010932
FMO2	ENSG00000094963
FMO3	ENSG00000007933
GCLC	ENSG00000001084
GCLM	ENSG00000023909
GGCT	ENSG00000006625
GSS	ENSG00000100983
GSTA1	ENSG00000243955
GSTA2	ENSG00000244067
GSTA3	ENSG00000174156
GSTA4	ENSG00000170899
GSTA5	ENSG00000182793
GSTK1	ENSG00000197448
GSTM1	ENSG00000134184
GSTM2	ENSG00000213366
GSTM3	ENSG00000134202
GSTM4	ENSG00000168765
GSTM5	ENSG00000134201
GSTO1	ENSG00000148834
GSTO2	ENSG00000065621
GSTP1	ENSG00000084207
GSTT2	ENSG00000099984
GSTT2B	ENSG00000133433
GSTZ1	ENSG00000100577
MAT1A	ENSG00000151224
MAT2A	ENSG00000168906
MAT2B	ENSG00000038274
MTARC1	ENSG00000186205
MTARC2	ENSG00000117791
MTR	ENSG00000116984
MTRR	ENSG00000124275
N6AMT1	ENSG00000156239
NNMT	ENSG00000166741
NQO2	ENSG00000124588
OPLAH	ENSG00000178814
PAPSS1	ENSG00000138801
PAPSS2	ENSG00000198682
PODXL2	ENSG00000114631
POR	ENSG00000127948
SLC26A1	ENSG00000145217
SLC26A2	ENSG00000155850
SLC35B2	ENSG00000157593
SLC35B3	ENSG00000124786
SLC35D1	ENSG00000116704
SULT1A1	ENSG00000196502
SULT1A2	ENSG00000197165
SULT1A3	ENSG00000261052
SULT1A4	ENSG00000213648
SULT1B1	ENSG00000173597
SULT1C2	ENSG00000198203
SULT1C4	ENSG00000198075
SULT1E1	ENSG00000109193
SULT2A1	ENSG00000105398
SULT2B1	ENSG00000088002
SULT4A1	ENSG00000130540
SULT6B1	ENSG00000138068
TPMT	ENSG00000137364
TPST1	ENSG00000169902
TPST2	ENSG00000128294
TRMT112	ENSG00000173113
UGDH	ENSG00000109814
UGP2	ENSG00000169764
UGT1A1	ENSG00000241635
UGT1A10	ENSG00000242515
UGT1A3	ENSG00000243135
UGT1A4	ENSG00000244474
UGT1A5	ENSG00000240224
UGT1A6	ENSG00000167165
UGT1A7	ENSG00000244122
UGT1A8	ENSG00000242366
UGT1A9	ENSG00000241119
UGT2A1	ENSG00000173610
UGT2A2	ENSG00000271271
UGT2A3	ENSG00000135220
UGT2B10	ENSG00000109181
UGT2B11	ENSG00000213759
UGT2B15	ENSG00000196620
UGT2B17	ENSG00000197888
UGT2B28	ENSG00000135226
UGT2B4	ENSG00000156096
UGT2B7	ENSG00000171234
UGT3A1	ENSG00000145626
UGT3A2	ENSG00000168671
NAPEPLD	ENSG00000161048
BTD	ENSG00000169814
HLCS	ENSG00000159267
MCCC1	ENSG00000078070
MCCC2	ENSG00000131844
PC	ENSG00000173599
PCCA	ENSG00000175198
PCCB	ENSG00000114054
SLC5A6	ENSG00000138074
B3GALT1	ENSG00000172318
B3GALT2	ENSG00000162630
B3GALT4	ENSG00000235863
B3GALT5	ENSG00000183778
FUT10	ENSG00000172728
FUT11	ENSG00000196968
FUT4	ENSG00000196371
FUT5	ENSG00000130383
FUT6	ENSG00000156413
FUT7	ENSG00000180549
FUT9	ENSG00000172461
RHCE	ENSG00000188672
RHD	ENSG00000187010
ACAD8	ENSG00000151498
ACADSB	ENSG00000196177
ACAT1	ENSG00000075239
ALDH6A1	ENSG00000119711
AUH	ENSG00000148090
BCAT1	ENSG00000060982
BCAT2	ENSG00000105552
BCKDHA	ENSG00000248098
BCKDHB	ENSG00000083123
BCKDK	ENSG00000103507
DBT	ENSG00000137992
DLD	ENSG00000091140
HIBADH	ENSG00000106049
HIBCH	ENSG00000198130
HSD17B10	ENSG00000072506
IVD	ENSG00000128928
PPM1K	ENSG00000163644
SLC25A44	ENSG00000160785
CHMP5	ENSG00000086065
PDCD6IP	ENSG00000170248
VPS4A	ENSG00000132612
VPS4B	ENSG00000119541
VTA1	ENSG00000009844
DCP1A	ENSG00000272886
XRN1	ENSG00000114127
ZFP36L1	ENSG00000185650
CARD9	ENSG00000187796
CCL17	ENSG00000102970
CCL22	ENSG00000102962
CLEC10A	ENSG00000132514
CLEC4A	ENSG00000111729
CLEC4C	ENSG00000198178
CLEC4D	ENSG00000166527
CLEC4E	ENSG00000166523
CLEC6A	ENSG00000205846
CLEC7A	ENSG00000172243
FCER1G	ENSG00000158869
IL1B	ENSG00000125538
MUC1	ENSG00000185499
MUC12	ENSG00000205277
MUC13	ENSG00000173702
MUC15	ENSG00000169550
MUC16	ENSG00000181143
MUC17	ENSG00000169876
MUC19	ENSG00000205592
MUC2	ENSG00000198788
MUC20	ENSG00000176945
MUC21	ENSG00000204544
MUC3A	ENSG00000169894
MUC4	ENSG00000145113
MUC5AC	ENSG00000215182
MUC5B	ENSG00000117983
MUC6	ENSG00000184956
MUC7	ENSG00000171195
MUCL1	ENSG00000172551
NFKB2	ENSG00000077150
PYCARD	ENSG00000103490
RELB	ENSG00000104856
ADAR	ENSG00000160710
ADARB1	ENSG00000197381
ABR	ENSG00000159842
ARAP1	ENSG00000186635
ARAP2	ENSG00000047365
ARAP3	ENSG00000120318
ARHGAP1	ENSG00000175220
ARHGAP11B	ENSG00000285077
ARHGAP17	ENSG00000140750
ARHGAP20	ENSG00000137727
ARHGAP21	ENSG00000107863
ARHGAP22	ENSG00000128805
ARHGAP24	ENSG00000138639
ARHGAP26	ENSG00000145819
ARHGAP27	ENSG00000159314
ARHGAP29	ENSG00000137962
ARHGAP30	ENSG00000186517
ARHGAP31	ENSG00000031081
ARHGAP32	ENSG00000134909
ARHGAP33	ENSG00000004777
ARHGAP4	ENSG00000089820
ARHGAP40	ENSG00000124143
ARHGAP42	ENSG00000165895
ARHGAP44	ENSG00000006740
ARHGAP5	ENSG00000100852
ARHGAP9	ENSG00000123329
ARHGDIB	ENSG00000111348
ARHGDIG	ENSG00000242173
ARHGEF10	ENSG00000104728
ARHGEF15	ENSG00000198844
ARHGEF16	ENSG00000130762
ARHGEF19	ENSG00000142632
ARHGEF25	ENSG00000240771
ARHGEF26	ENSG00000114790
ARHGEF4	ENSG00000136002
ARHGEF5	ENSG00000050327
ARHGEF6	ENSG00000129675
ARHGEF9	ENSG00000131089
BAIAP2	ENSG00000175866
BCR	ENSG00000186716
CDC42BPA	ENSG00000143776
CDC42BPB	ENSG00000198752
CDC42EP1	ENSG00000128283
CDC42EP2	ENSG00000149798
CDC42EP3	ENSG00000163171
CDC42EP4	ENSG00000179604
CDC42EP5	ENSG00000167617
CDC42SE2	ENSG00000158985
CHN1	ENSG00000128656
CPNE8	ENSG00000139117
DEF6	ENSG00000023892
DEPDC1B	ENSG00000035499
DIAPH3	ENSG00000139734
DLC1	ENSG00000164741
DNMBP	ENSG00000107554
DOCK10	ENSG00000135905
DOCK11	ENSG00000147251
DOCK6	ENSG00000130158
DOCK7	ENSG00000116641
DOCK8	ENSG00000107099
DOCK9	ENSG00000088387
ECT2	ENSG00000114346
FAM13B	ENSG00000031003
FARP1	ENSG00000152767
FGD1	ENSG00000102302
FGD2	ENSG00000146192
FGD3	ENSG00000127084
FGD4	ENSG00000139132
FMNL1	ENSG00000184922
FMNL2	ENSG00000157827
FMNL3	ENSG00000161791
FNBP1	ENSG00000187239
FNBP1L	ENSG00000137942
GIT2	ENSG00000139436
GMIP	ENSG00000089639
GNA13	ENSG00000120063
GOLGA8R	ENSG00000186399
IQGAP1	ENSG00000140575
IQGAP2	ENSG00000145703
IQGAP3	ENSG00000183856
KCTD3	ENSG00000136636
KTN1	ENSG00000126777
LBR	ENSG00000143815
MAP3K11	ENSG00000173327
MCF2L	ENSG00000126217
NOX1	ENSG00000007952
NOXA1	ENSG00000188747
NOXO1	ENSG00000196408
OPHN1	ENSG00000079482
PLD1	ENSG00000075651
PLEKHG1	ENSG00000120278
PLEKHG2	ENSG00000090924
PLEKHG3	ENSG00000126822
PLEKHG4	ENSG00000196155
PLEKHG4B	ENSG00000153404
PREX1	ENSG00000124126
PREX2	ENSG00000046889
RALBP1	ENSG00000017797
SH3PXD2A	ENSG00000107957
SHKBP1	ENSG00000160410
SPATA13	ENSG00000182957
SPATA13	ENSG00000228741
STARD13	ENSG00000133121
STARD8	ENSG00000130052
STEAP3	ENSG00000115107
STOM	ENSG00000148175
SYDE1	ENSG00000105137
TAGAP	ENSG00000164691
TFRC	ENSG00000072274
TMPO	ENSG00000120802
VANGL1	ENSG00000173218
WDR81	ENSG00000167716
WDR91	ENSG00000105875
WIPF1	ENSG00000115935
WIPF2	ENSG00000171475
WIPF3	ENSG00000122574
BNIP1	ENSG00000113734
KIF12	ENSG00000136883
KIF13B	ENSG00000197892
KIF16B	ENSG00000089177
KIF18B	ENSG00000186185
KIF19	ENSG00000196169
KIF1A	ENSG00000130294
KIF1B	ENSG00000054523
KIF1C	ENSG00000129250
KIF20B	ENSG00000138182
KIF21A	ENSG00000139116
KIF21B	ENSG00000116852
KIF25	ENSG00000125337
KIF26B	ENSG00000162849
KIF27	ENSG00000165115
KIF28P	ENSG00000223519
KIF6	ENSG00000164627
KIF9	ENSG00000088727
KIFC1	ENSG00000237649
KIFC2	ENSG00000167702
NBAS	ENSG00000151779
RINT1	ENSG00000135249
STX18	ENSG00000168818
SURF4	ENSG00000148248
USE1	ENSG00000053501
AGPAT3	ENSG00000160216
BICD1	ENSG00000151746
BICD2	ENSG00000185963
GALNT1	ENSG00000141429
GALNT2	ENSG00000143641
PAFAH1B2	ENSG00000168092
PAFAH1B3	ENSG00000079462
RAB18	ENSG00000099246
RAB3GAP1	ENSG00000115839
RAB3GAP2	ENSG00000118873
RAB6A	ENSG00000175582
RAB6B	ENSG00000154917
ATF1	ENSG00000123268
CREB3	ENSG00000107175
CREB3L1	ENSG00000157613
CREB3L2	ENSG00000182158
CREB3L4	ENSG00000143578
CREBRF	ENSG00000164463
DCSTAMP	ENSG00000164935
ARSB	ENSG00000113273
HEXA	ENSG00000213614
HEXB	ENSG00000049860
HYAL1	ENSG00000114378
HYAL3	ENSG00000186792
IDS	ENSG00000010404
IDUA	ENSG00000127415
PDE1A	ENSG00000115252
PDE1B	ENSG00000123360
PDE1C	ENSG00000154678
KCNMB2	ENSG00000197584
KCNMB3	ENSG00000171121
KCNMB4	ENSG00000135643
KCNN1	ENSG00000105642
KCNN3	ENSG00000143603
KCNN4	ENSG00000104783
EIF2B1	ENSG00000111361
EIF2B2	ENSG00000119718
EIF2B3	ENSG00000070785
EIF2B4	ENSG00000115211
EIF2B5	ENSG00000145191
EIF5	ENSG00000100664
EIF5B	ENSG00000158417
AGBL1	ENSG00000273540
AGBL2	ENSG00000165923
AGBL3	ENSG00000146856
AGBL4	ENSG00000186094
AGBL5	ENSG00000084693
AGTPBP1	ENSG00000135049
LRRC49	ENSG00000137821
NICN1	ENSG00000145029
SVBP	ENSG00000177868
TPGS1	ENSG00000141933
TPGS2	ENSG00000134779
TTL	ENSG00000114999
TTLL1	ENSG00000100271
TTLL10	ENSG00000162571
TTLL11	ENSG00000175764
TTLL12	ENSG00000100304
TTLL13P	ENSG00000213471
TTLL2	ENSG00000120440
TTLL3	ENSG00000214021
TTLL4	ENSG00000135912
TTLL5	ENSG00000119685
TTLL6	ENSG00000170703
TTLL7	ENSG00000137941
TTLL8	ENSG00000138892
TTLL9	ENSG00000131044
TUBA1B	ENSG00000123416
TUBA1C	ENSG00000167553
TUBA3C	ENSG00000198033
TUBA3D	ENSG00000075886
TUBA3E	ENSG00000152086
TUBB1	ENSG00000101162
TUBB2A	ENSG00000137267
TUBB2B	ENSG00000137285
TUBB3	ENSG00000258947
TUBB6	ENSG00000176014
TUBB8	ENSG00000261456
TUBB8B	ENSG00000173213
VASH1	ENSG00000071246
VASH2	ENSG00000143494
ASPH	ENSG00000198363
ATP1A1	ENSG00000163399
ATP1A2	ENSG00000018625
ATP1A3	ENSG00000105409
ATP1A4	ENSG00000132681
ATP2A1	ENSG00000196296
ATP2A2	ENSG00000174437
ATP2A3	ENSG00000074370
ATP2B1	ENSG00000070961
ATP2B2	ENSG00000157087
ATP2B3	ENSG00000067842
ATP2B4	ENSG00000058668
CACNG4	ENSG00000075461
CACNG6	ENSG00000130433
CACNG7	ENSG00000105605
CACNG8	ENSG00000142408
CLIC2	ENSG00000155962
CORIN	ENSG00000145244
DMPK	ENSG00000104936
FGF11	ENSG00000161958
FGF12	ENSG00000114279
FGF13	ENSG00000129682
FGF14	ENSG00000102466
FKBP1B	ENSG00000119782
FXYD1	ENSG00000266964
FXYD2	ENSG00000137731
FXYD3	ENSG00000089356
FXYD4	ENSG00000150201
FXYD6	ENSG00000137726
FXYD7	ENSG00000221946
GATA4	ENSG00000136574
HIPK1	ENSG00000163349
HIPK2	ENSG00000064393
KCND1	ENSG00000102057
KCND2	ENSG00000184408
KCND3	ENSG00000171385
KCNE1	ENSG00000180509
KCNE2	ENSG00000159197
KCNE3	ENSG00000175538
KCNE4	ENSG00000152049
KCNE5	ENSG00000176076
KCNH2	ENSG00000055118
KCNIP1	ENSG00000182132
KCNIP2	ENSG00000120049
KCNIP3	ENSG00000115041
KCNIP4	ENSG00000185774
KCNJ14	ENSG00000182324
KCNK1	ENSG00000135750
KCNK10	ENSG00000100433
KCNK12	ENSG00000184261
KCNK13	ENSG00000152315
KCNK15	ENSG00000124249
KCNK16	ENSG00000095981
KCNK17	ENSG00000124780
KCNK18	ENSG00000186795
KCNK2	ENSG00000082482
KCNK3	ENSG00000171303
KCNK4	ENSG00000182450
KCNK5	ENSG00000164626
KCNK6	ENSG00000099337
KCNK7	ENSG00000173338
KCNK9	ENSG00000169427
KCNQ1	ENSG00000053918
NKX2-5	ENSG00000183072
NOS1	ENSG00000089250
NPPC	ENSG00000163273
NPR1	ENSG00000169418
NPR2	ENSG00000159899
PLN	ENSG00000198523
RANGRF	ENSG00000108961
RYR1	ENSG00000196218
RYR2	ENSG00000198626
RYR3	ENSG00000198838
SLC8A1	ENSG00000183023
SLC8A2	ENSG00000118160
SLC8A3	ENSG00000100678
SLN	ENSG00000170290
SRI	ENSG00000075142
TBX5	ENSG00000089225
TNNI3	ENSG00000129991
TRDN	ENSG00000186439
WWTR1	ENSG00000018408
AAK1	ENSG00000115977
AGFG1	ENSG00000173744
AGTR1	ENSG00000144891
BTC	ENSG00000174808
CBL	ENSG00000110395
COPS2	ENSG00000166200
COPS3	ENSG00000141030
COPS4	ENSG00000138663
COPS5	ENSG00000121022
COPS6	ENSG00000168090
COPS7A	ENSG00000111652
COPS7B	ENSG00000144524
COPS8	ENSG00000198612
DAB2	ENSG00000153071
EGF	ENSG00000138798
EPGN	ENSG00000182585
EPN1	ENSG00000063245
EPN2	ENSG00000072134
EPS15	ENSG00000085832
EPS15L1	ENSG00000127527
EREG	ENSG00000124882
FCHO1	ENSG00000130475
FCHO2	ENSG00000157107
GPS1	ENSG00000169727
GRK3	ENSG00000100077
HBEGF	ENSG00000113070
HGS	ENSG00000185359
IGF2R	ENSG00000197081
IL7R	ENSG00000168685
ITSN2	ENSG00000198399
KIAA0319	ENSG00000137261
LDLR	ENSG00000130164
LDLRAP1	ENSG00000157978
LRP2	ENSG00000081479
M6PR	ENSG00000003056
NECAP1	ENSG00000089818
NECAP2	ENSG00000157191
NEDD8	ENSG00000129559
PICALM	ENSG00000073921
REPS1	ENSG00000135597
REPS2	ENSG00000169891
SCARB2	ENSG00000138760
SGIP1	ENSG00000118473
SH3GL1	ENSG00000141985
SH3GL3	ENSG00000140600
SLC2A8	ENSG00000136856
SNAP91	ENSG00000065609
STAM	ENSG00000136738
STAM2	ENSG00000115145
STON1	ENSG00000243244
STON2	ENSG00000140022
SYT11	ENSG00000132718
SYT2	ENSG00000143858
SYT8	ENSG00000149043
SYT9	ENSG00000170743
TACR1	ENSG00000115353
TF	ENSG00000091513
TGOLN2	ENSG00000152291
TOR1A	ENSG00000136827
TOR1B	ENSG00000136816
UBQLN1	ENSG00000135018
UBQLN2	ENSG00000188021
VAMP4	ENSG00000117533
VAMP7	ENSG00000124333
ARL3	ENSG00000138175
ASAP1	ENSG00000153317
CNGA2	ENSG00000183862
CNGA4	ENSG00000132259
CYS1	ENSG00000205795
EXOC1	ENSG00000090989
EXOC2	ENSG00000112685
EXOC3	ENSG00000180104
EXOC4	ENSG00000131558
EXOC5	ENSG00000070367
EXOC6	ENSG00000138190
EXOC7	ENSG00000182473
EXOC8	ENSG00000116903
NPHP3	ENSG00000113971
PKD1	ENSG00000008710
PKD2	ENSG00000118762
RAB11FIP3	ENSG00000090565
RP2	ENSG00000102218
UNC119B	ENSG00000175970
CPT1A	ENSG00000110090
CPT1B	ENSG00000205560
CPT2	ENSG00000157184
MID1IP1	ENSG00000165175
PPARD	ENSG00000112033
SLC22A5	ENSG00000197375
SLC25A20	ENSG00000178537
THRSP	ENSG00000151365
ALDH9A1	ENSG00000143149
BBOX1	ENSG00000129151
SHMT1	ENSG00000176974
TMLHE	ENSG00000185973
DBH	ENSG00000123454
DDC	ENSG00000132437
PNMT	ENSG00000141744
TH	ENSG00000180176
SLC12A1	ENSG00000074803
SLC12A2	ENSG00000064651
SLC12A3	ENSG00000070915
SLC12A4	ENSG00000124067
SLC12A5	ENSG00000124140
SLC12A6	ENSG00000140199
SLC12A7	ENSG00000113504
ANKLE2	ENSG00000176915
ARPP19	ENSG00000128989
BABAM1	ENSG00000105393
BARD1	ENSG00000138376
BLM	ENSG00000197299
BLZF1	ENSG00000117475
BORA	ENSG00000136122
BRCA1	ENSG00000012048
BRCA2	ENSG00000139618
BRCC3	ENSG00000185515
BRIP1	ENSG00000136492
CABLES1	ENSG00000134508
CC2D1B	ENSG00000154222
CCNH	ENSG00000134480
CDC25B	ENSG00000101224
CDCA5	ENSG00000146670
CDK11A	ENSG00000008128
CDK11B	ENSG00000248333
CDK7	ENSG00000134058
CDKN2B	ENSG00000147883
CDKN2C	ENSG00000123080
CDKN2D	ENSG00000129355
CENPW	ENSG00000203760
CHEK2	ENSG00000183765
CHTF18	ENSG00000127586
CHTF8	ENSG00000168802
CKS1B	ENSG00000173207
CNEP1R1	ENSG00000205423
CTC1	ENSG00000178971
CTDNEP1	ENSG00000175826
DHFR	ENSG00000228716
DIDO1	ENSG00000101191
DKC1	ENSG00000130826
DMC1	ENSG00000100206
DNA2	ENSG00000138346
DSCC1	ENSG00000136982
DYRK1A	ENSG00000157540
E2F4	ENSG00000205250
E2F5	ENSG00000133740
E2F6	ENSG00000169016
EMD	ENSG00000102119
EML4	ENSG00000143924
ENSA	ENSG00000143420
ESCO1	ENSG00000141446
ESCO2	ENSG00000171320
ESPL1	ENSG00000135476
EXO1	ENSG00000174371
FKBP6	ENSG00000077800
FKBPL	ENSG00000204315
FOXM1	ENSG00000111206
GAR1	ENSG00000109534
GINS1	ENSG00000101003
GINS2	ENSG00000131153
GINS3	ENSG00000181938
GINS4	ENSG00000147536
GORASP2	ENSG00000115806
GTSE1	ENSG00000075218
HDAC1	ENSG00000116478
HDAC8	ENSG00000147099
HJURP	ENSG00000123485
IST1	ENSG00000182149
JAK2	ENSG00000096968
KAT5	ENSG00000172977
KMT5A	ENSG00000183955
LCMT1	ENSG00000205629
LEMD2	ENSG00000161904
LEMD3	ENSG00000174106
LIN37	ENSG00000267796
LIN52	ENSG00000205659
LIN54	ENSG00000189308
LIN9	ENSG00000183814
LPIN1	ENSG00000134324
LPIN2	ENSG00000101577
LPIN3	ENSG00000132793
MASTL	ENSG00000120539
MAU2	ENSG00000129933
MAX	ENSG00000125952
MCPH1	ENSG00000147316
MDC1	ENSG00000137337
MDM4	ENSG00000198625
MIS18A	ENSG00000159055
MIS18BP1	ENSG00000129534
MLH1	ENSG00000076242
MLH3	ENSG00000119684
MNAT1	ENSG00000020426
MND1	ENSG00000121211
MRE11	ENSG00000020922
MSH4	ENSG00000057468
MSH5	ENSG00000204410
MYBL2	ENSG00000101057
MZT1	ENSG00000204899
MZT2A	ENSG00000173272
MZT2B	ENSG00000152082
NBN	ENSG00000104320
NCAPD2	ENSG00000010292
NCAPD3	ENSG00000151503
NCAPG	ENSG00000109805
NCAPG2	ENSG00000146918
NCAPH	ENSG00000121152
NCAPH2	ENSG00000025770
NHP2	ENSG00000145912
NIPBL	ENSG00000164190
NME7	ENSG00000143156
NOP10	ENSG00000182117
NPM1	ENSG00000181163
NSD2	ENSG00000109685
NUMA1	ENSG00000137497
OIP5	ENSG00000104147
OPTN	ENSG00000123240
PCBP4	ENSG00000090097
PDS5A	ENSG00000121892
PDS5B	ENSG00000083642
PHF20	ENSG00000025293
PHF8	ENSG00000172943
PHLDA1	ENSG00000139289
PIAS4	ENSG00000105229
PIF1	ENSG00000140451
PKMYT1	ENSG00000127564
PPME1	ENSG00000214517
PPP1CB	ENSG00000213639
PPP1R12A	ENSG00000058272
PPP1R12B	ENSG00000077157
PPP2R2A	ENSG00000221914
PPP2R2D	ENSG00000175470
PPP2R3B	ENSG00000167393
PRDM9	ENSG00000164256
PSMC3IP	ENSG00000131470
PTK6	ENSG00000101213
RAB2A	ENSG00000104388
RAD21	ENSG00000164754
RAD50	ENSG00000113522
RAD51	ENSG00000051180
RAD51C	ENSG00000108384
RAN	ENSG00000132341
RBBP8	ENSG00000101773
RBL1	ENSG00000080839
RBL2	ENSG00000103479
RCC1	ENSG00000180198
REC8	ENSG00000100918
RHNO1	ENSG00000171792
RMI1	ENSG00000178966
RMI2	ENSG00000175643
RNF168	ENSG00000163961
RNF8	ENSG00000112130
RRM2	ENSG00000171848
RSF1	ENSG00000048649
RTEL1	ENSG00000258366
RUVBL1	ENSG00000175792
RUVBL2	ENSG00000183207
SET	ENSG00000119335
SHQ1	ENSG00000144736
SIRT2	ENSG00000068903
SMC1A	ENSG00000072501
SMC1B	ENSG00000077935
SMC2	ENSG00000136824
SMC3	ENSG00000108055
SMC4	ENSG00000113810
SPAST	ENSG00000021574
SPO11	ENSG00000054796
STAG1	ENSG00000118007
STAG2	ENSG00000101972
STAG3	ENSG00000066923
STN1	ENSG00000107960
SUMO1	ENSG00000116030
SUN1	ENSG00000164828
SUN2	ENSG00000100242
SYCE1	ENSG00000171772
SYCE2	ENSG00000161860
SYCE3	ENSG00000217442
SYCP1	ENSG00000198765
SYCP2	ENSG00000196074
SYCP3	ENSG00000139351
SYNE1	ENSG00000131018
SYNE2	ENSG00000054654
TEN1	ENSG00000257949
TERT	ENSG00000164362
TEX12	ENSG00000150783
TEX15	ENSG00000133863
TK1	ENSG00000167900
TNPO1	ENSG00000083312
TOP2A	ENSG00000131747
TOP3A	ENSG00000177302
TOPBP1	ENSG00000163781
TP53BP1	ENSG00000067369
TUBA4B	ENSG00000243910
TUBA8	ENSG00000183785
TUBAL3	ENSG00000178462
TUBG2	ENSG00000037042
TUBGCP2	ENSG00000130640
TUBGCP3	ENSG00000126216
TUBGCP4	ENSG00000137822
TUBGCP5	ENSG00000275835
TUBGCP6	ENSG00000128159
TYMS	ENSG00000176890
UBE2I	ENSG00000103275
UIMC1	ENSG00000087206
VRK1	ENSG00000100749
VRK2	ENSG00000028116
WAPL	ENSG00000062650
WEE1	ENSG00000166483
WRN	ENSG00000165392
ZNF385A	ENSG00000161642
AATF	ENSG00000275700
AKAP13	ENSG00000170776
ARHGEF1	ENSG00000076928
ARHGEF10L	ENSG00000074964
ARHGEF17	ENSG00000110237
ARHGEF18	ENSG00000104880
ARHGEF2	ENSG00000116584
ARHGEF3	ENSG00000163947
ARHGEF33	ENSG00000214694
ARHGEF35	ENSG00000213214
ARHGEF37	ENSG00000183111
ARHGEF38	ENSG00000236699
ARHGEF39	ENSG00000137135
ARHGEF40	ENSG00000165801
BEX3	ENSG00000166681
CASP2	ENSG00000106144
NET1	ENSG00000173848
OBSCN	ENSG00000154358
PLEKHG5	ENSG00000171680
TIAM2	ENSG00000146426
ACTN1	ENSG00000072110
CLDN1	ENSG00000163347
CLDN10	ENSG00000134873
CLDN11	ENSG00000013297
CLDN12	ENSG00000157224
CLDN14	ENSG00000159261
CLDN15	ENSG00000106404
CLDN16	ENSG00000113946
CLDN17	ENSG00000156282
CLDN18	ENSG00000066405
CLDN19	ENSG00000164007
CLDN2	ENSG00000165376
CLDN20	ENSG00000171217
CLDN22	ENSG00000177300
CLDN23	ENSG00000253958
CLDN3	ENSG00000165215
CLDN4	ENSG00000189143
CLDN5	ENSG00000184113
CLDN6	ENSG00000184697
CLDN7	ENSG00000181885
CLDN8	ENSG00000156284
CLDN9	ENSG00000213937
COL17A1	ENSG00000065618
CRB3	ENSG00000130545
F11R	ENSG00000158769
FBLIM1	ENSG00000162458
FERMT2	ENSG00000073712
FLNC	ENSG00000128591
ILK	ENSG00000166333
LIMS1	ENSG00000169756
LIMS2	ENSG00000072163
MPP5	ENSG00000072415
PARD3	ENSG00000148498
PARD6B	ENSG00000124171
PARD6G	ENSG00000178184
PARVA	ENSG00000197702
PARVB	ENSG00000188677
PATJ	ENSG00000132849
PRKCI	ENSG00000163558
PXN	ENSG00000089159
RSU1	ENSG00000148484
SDK1	ENSG00000146555
SDK2	ENSG00000069188
TESK1	ENSG00000107140
C3AR1	ENSG00000171860
CASP1	ENSG00000137752
ENTPD1	ENSG00000138185
ENTPD5	ENSG00000187097
HMOX1	ENSG00000100292
IL18	ENSG00000150782
IL1A	ENSG00000115008
MEFV	ENSG00000103313
NLRP3	ENSG00000162711
NT5E	ENSG00000135318
P2RX4	ENSG00000135124
P2RX7	ENSG00000089041
PSTPIP1	ENSG00000140368
SUGT1	ENSG00000165416
TXN	ENSG00000136810
TXNIP	ENSG00000265972
ANGPT1	ENSG00000154188
ANGPT2	ENSG00000091879
ANGPT4	ENSG00000101280
CD177	ENSG00000204936
CD2	ENSG00000116824
CD244	ENSG00000122223
CD44	ENSG00000026508
CD47	ENSG00000196776
CD48	ENSG00000117091
CD58	ENSG00000116815
CD84	ENSG00000066294
CD99L2	ENSG00000102181
CEACAM1	ENSG00000079385
CEACAM3	ENSG00000170956
CEACAM5	ENSG00000105388
CEACAM6	ENSG00000086548
CEACAM8	ENSG00000124469
EPCAM	ENSG00000119888
ESAM	ENSG00000149564
F2	ENSG00000180210
FCAMR	ENSG00000162897
FN1	ENSG00000115414
GAS6	ENSG00000183087
GLG1	ENSG00000090863
GP6	ENSG00000088053
GRB14	ENSG00000115290
GYPA	ENSG00000170180
GYPB	ENSG00000250361
GYPC	ENSG00000136732
IGLL1	ENSG00000128322
ITGAM	ENSG00000169896
ITGAX	ENSG00000140678
JAM2	ENSG00000154721
JAM3	ENSG00000166086
MERTK	ENSG00000153208
MIF	ENSG00000240972
OLR1	ENSG00000173391
PECAM1	ENSG00000261371
PF4	ENSG00000163737
PF4V1	ENSG00000109272
