gene_id	gene_name
ENSG00000066926	FECH
ENSG00000197142	ACSL5
ENSG00000158104	HPD
ENSG00000125650	PSPN
ENSG00000126883	NUP214
ENSG00000132334	PTPRE
ENSG00000183625	CCR3
ENSG00000021762	OSBPL5
ENSG00000181163	NPM1
ENSG00000125863	MKKS
ENSG00000171595	DNAI2
ENSG00000167394	ZNF668
ENSG00000114019	AMOTL2
ENSG00000103091	WDR59
ENSG00000063245	EPN1
ENSG00000072501	SMC1A
ENSG00000164736	SOX17
ENSG00000168894	RNF181
ENSG00000138135	CH25H
ENSG00000155115	GTF3C6
ENSG00000155511	GRIA1
ENSG00000103502	CDIPT
ENSG00000170477	KRT4
ENSG00000204887	KRTAP1-4
ENSG00000111199	TRPV4
ENSG00000103363	ELOB
ENSG00000149600	COMMD7
ENSG00000163002	NUP35
ENSG00000081665	ZNF506
ENSG00000061938	TNK2
ENSG00000124564	SLC17A3
ENSG00000111046	MYF6
ENSG00000092009	CMA1
ENSG00000177186	OR2M7
ENSG00000105379	ETFB
ENSG00000132388	UBE2G1
ENSG00000163581	SLC2A2
ENSG00000089127	OAS1
ENSG00000050748	MAPK9
ENSG00000013563	DNASE1L1
ENSG00000168032	ENTPD3
ENSG00000137267	TUBB2A
ENSG00000103222	ABCC1
ENSG00000182255	KCNA4
ENSG00000143727	ACP1
ENSG00000131788	PIAS3
ENSG00000064666	CNN2
ENSG00000196712	NF1
ENSG00000138760	SCARB2
ENSG00000143627	PKLR
ENSG00000243896	OR2A7
ENSG00000172724	CCL19
ENSG00000163519	TRAT1
ENSG00000006025	OSBPL7
ENSG00000187531	SIRT7
ENSG00000284387	MIR24-2
ENSG00000164488	DACT2
ENSG00000116688	MFN2
ENSG00000197879	MYO1C
ENSG00000177693	OR4F4
ENSG00000153207	AHCTF1
ENSG00000196814	MVB12B
ENSG00000188266	HYKK
ENSG00000165238	WNK2
ENSG00000253797	UTP14C
ENSG00000184047	DIABLO
ENSG00000177257	DEFB4B
ENSG00000107021	TBC1D13
ENSG00000117152	RGS4
ENSG00000250254	PTTG2
ENSG00000224586	GPX5
ENSG00000198910	L1CAM
ENSG00000102755	FLT1
ENSG00000159348	CYB5R1
ENSG00000276045	ORAI1
ENSG00000170634	ACYP2
ENSG00000165416	SUGT1
ENSG00000172943	PHF8
ENSG00000170290	SLN
ENSG00000126583	PRKCG
ENSG00000138496	PARP9
ENSG00000187848	P2RX2
ENSG00000136738	STAM
ENSG00000105695	MAG
ENSG00000116147	TNR
ENSG00000122223	CD244
ENSG00000141560	FN3KRP
ENSG00000111897	SERINC1
ENSG00000180919	OR56B4
ENSG00000104490	NCALD
ENSG00000198822	GRM3
ENSG00000179862	CITED4
ENSG00000156603	MED19
ENSG00000168148	H3-4
ENSG00000205442	IZUMO3
ENSG00000018280	SLC11A1
ENSG00000146072	TNFRSF21
ENSG00000171505	OR1N1
ENSG00000145349	CAMK2D
ENSG00000100294	MCAT
ENSG00000011422	PLAUR
ENSG00000186575	NF2
ENSG00000067992	PDK3
ENSG00000126803	HSPA2
ENSG00000275714	H3C1
ENSG00000116183	PAPPA2
ENSG00000075218	GTSE1
ENSG00000177238	TRIM72
ENSG00000168282	MGAT2
ENSG00000163655	GMPS
ENSG00000151704	KCNJ1
ENSG00000080573	COL5A3
ENSG00000165349	SLC7A3
ENSG00000139679	LPAR6
ENSG00000163072	NOSTRIN
ENSG00000149735	GPHA2
ENSG00000274978	RNU11
ENSG00000180628	PCGF5
ENSG00000113504	SLC12A7
ENSG00000130396	AFDN
ENSG00000117407	ARTN
ENSG00000105650	PDE4C
ENSG00000231637	USP17L29
ENSG00000198682	PAPSS2
ENSG00000138668	HNRNPD
ENSG00000168487	BMP1
ENSG00000143322	ABL2
ENSG00000234127	TRIM26
ENSG00000110693	SOX6
ENSG00000168484	SFTPC
ENSG00000203747	FCGR3A
ENSG00000214042	IFNA7
ENSG00000176900	OR51T1
ENSG00000170340	B3GNT2
ENSG00000080709	KCNN2
ENSG00000104517	UBR5
ENSG00000112499	SLC22A2
ENSG00000231068	KRTAP21-3
ENSG00000163069	SGCB
ENSG00000181026	AEN
ENSG00000171621	SPSB1
ENSG00000107521	HPS1
ENSG00000124212	PTGIS
ENSG00000158856	DMTN
ENSG00000151360	ALLC
ENSG00000198129	DEFB107B
ENSG00000122824	NUDT10
ENSG00000203965	EFCAB7
ENSG00000171631	P2RY6
ENSG00000135823	STX6
ENSG00000124575	H1-3
ENSG00000159189	C1QC
ENSG00000278195	SSTR3
ENSG00000186104	CYP2R1
ENSG00000115318	LOXL3
ENSG00000165879	FRAT1
ENSG00000069667	RORA
ENSG00000103168	TAF1C
ENSG00000148215	OR5C1
ENSG00000172062	SMN1
ENSG00000176925	OR51F2
ENSG00000006638	TBXA2R
ENSG00000185897	FFAR3
ENSG00000070915	SLC12A3
ENSG00000135226	UGT2B28
ENSG00000112319	EYA4
ENSG00000167114	SLC27A4
ENSG00000111203	ITFG2
ENSG00000169474	SPRR1A
ENSG00000071205	ARHGAP10
ENSG00000175395	ZNF25
ENSG00000154620	TMSB4Y
ENSG00000173692	PSMD1
ENSG00000146205	ANO7
ENSG00000111729	CLEC4A
ENSG00000164520	RAET1E
ENSG00000075884	ARHGAP15
ENSG00000065618	COL17A1
ENSG00000137857	DUOX1
ENSG00000100242	SUN2
ENSG00000105808	RASA4
ENSG00000003393	ALS2
ENSG00000197885	NKIRAS1
ENSG00000165055	METTL2B
ENSG00000129673	AANAT
ENSG00000112232	KHDRBS2
ENSG00000113552	GNPDA1
ENSG00000105737	GRIK5
ENSG00000108953	YWHAE
ENSG00000131398	KCNC3
ENSG00000181408	UTS2R
ENSG00000034693	PEX3
ENSG00000140365	COMMD4
ENSG00000205268	PDE7A
ENSG00000243678	NME2
ENSG00000064651	SLC12A2
ENSG00000184571	PIWIL3
ENSG00000005882	PDK2
ENSG00000081052	COL4A4
ENSG00000122970	IFT81
ENSG00000159228	CBR1
ENSG00000162365	CYP4A22
ENSG00000172179	PRL
ENSG00000125337	KIF25
ENSG00000116903	EXOC8
ENSG00000169439	SDC2
ENSG00000139428	MMAB
ENSG00000020426	MNAT1
ENSG00000111266	DUSP16
ENSG00000177301	KCNA2
ENSG00000173227	SYT12
ENSG00000114573	ATP6V1A
ENSG00000178597	PSAPL1
ENSG00000196859	KRT39
ENSG00000274576	IGHV2-70
ENSG00000049860	HEXB
ENSG00000167705	RILP
ENSG00000117305	HMGCL
ENSG00000166840	GLYATL1
ENSG00000171960	PPIH
ENSG00000149305	HTR3B
ENSG00000213024	NUP62
ENSG00000142798	HSPG2
ENSG00000129173	E2F8
ENSG00000167291	TBC1D16
ENSG00000169550	MUC15
ENSG00000163406	SLC15A2
ENSG00000188021	UBQLN2
ENSG00000103316	CRYM
ENSG00000174197	MGA
ENSG00000103888	CEMIP
ENSG00000185483	ROR1
ENSG00000163781	TOPBP1
ENSG00000111640	GAPDH
ENSG00000178234	GALNT11
ENSG00000213215	OR2F1
ENSG00000101306	MYLK2
ENSG00000171766	GATM
ENSG00000100918	REC8
ENSG00000117020	AKT3
ENSG00000125945	ZNF436
ENSG00000141076	UTP4
ENSG00000167332	OR51E2
ENSG00000164916	FOXK1
ENSG00000197977	ELOVL2
ENSG00000123643	SLC36A1
ENSG00000188191	PRKAR1B
ENSG00000100949	RABGGTA
ENSG00000187474	FPR3
ENSG00000104765	BNIP3L
ENSG00000091732	ZC3HC1
ENSG00000175931	UBE2O
ENSG00000165671	NSD1
ENSG00000187555	USP7
ENSG00000148700	ADD3
ENSG00000137343	ATAT1
ENSG00000145029	NICN1
ENSG00000143156	NME7
ENSG00000149124	GLYAT
ENSG00000183560	IZUMO1R
ENSG00000137801	THBS1
ENSG00000100033	PRODH
ENSG00000171497	PPID
ENSG00000169704	GP9
ENSG00000139648	KRT71
ENSG00000104388	RAB2A
ENSG00000010322	NISCH
ENSG00000185418	TARS3
ENSG00000180245	RRH
ENSG00000130287	NCAN
ENSG00000162227	TAF6L
ENSG00000146005	PSD2
ENSG00000204217	BMPR2
ENSG00000046604	DSG2
ENSG00000008196	TFAP2B
ENSG00000106049	HIBADH
ENSG00000172172	MRPL13
ENSG00000123416	TUBA1B
ENSG00000196296	ATP2A1
ENSG00000198961	PJA2
ENSG00000101336	HCK
ENSG00000189056	RELN
ENSG00000181927	OR4P4
ENSG00000126870	DYNC2I1
ENSG00000273540	AGBL1
ENSG00000077463	SIRT6
ENSG00000077274	CAPN6
ENSG00000179914	ITLN1
ENSG00000152413	HOMER1
ENSG00000139292	LGR5
ENSG00000100938	GMPR2
ENSG00000053918	KCNQ1
ENSG00000261609	GAN
ENSG00000169218	RSPO1
ENSG00000178913	TAF7
ENSG00000185127	C6orf120
ENSG00000066427	ATXN3
ENSG00000136816	TOR1B
ENSG00000139197	PEX5
ENSG00000080824	HSP90AA1
ENSG00000167889	MGAT5B
ENSG00000272047	GTF2H5
ENSG00000121671	CRY2
ENSG00000003509	NDUFAF7
ENSG00000257138	TAS2R38
ENSG00000134109	EDEM1
ENSG00000090889	KIF4A
ENSG00000156709	AIFM1
ENSG00000182326	C1S
ENSG00000114982	KANSL3
ENSG00000147162	OGT
ENSG00000115758	ODC1
ENSG00000114942	EEF1B2
ENSG00000178999	AURKB
ENSG00000101246	ARFRP1
ENSG00000169900	PYDC1
ENSG00000083750	RRAGB
ENSG00000130433	CACNG6
ENSG00000134779	TPGS2
ENSG00000184634	MED12
ENSG00000135272	MDFIC
ENSG00000157450	RNF111
ENSG00000171700	RGS19
ENSG00000167775	CD320
ENSG00000187742	SECISBP2
ENSG00000204983	PRSS1
ENSG00000103266	STUB1
ENSG00000155111	CDK19
ENSG00000205250	E2F4
ENSG00000073921	PICALM
ENSG00000196338	NLGN3
ENSG00000182816	KRTAP13-2
ENSG00000101916	TLR8
ENSG00000137764	MAP2K5
ENSG00000167553	TUBA1C
ENSG00000164251	F2RL1
ENSG00000128708	HAT1
ENSG00000122986	HVCN1
ENSG00000171401	KRT13
ENSG00000168393	DTYMK
ENSG00000276368	H2AC14
ENSG00000167286	CD3D
ENSG00000035928	RFC1
ENSG00000171517	LPAR3
ENSG00000176697	BDNF
ENSG00000167842	MIS12
ENSG00000074771	NOX3
ENSG00000169894	MUC3A
ENSG00000148835	TAF5
ENSG00000011009	LYPLA2
ENSG00000110171	TRIM3
ENSG00000148734	NPFFR1
ENSG00000072062	PRKACA
ENSG00000164023	SGMS2
ENSG00000180479	ZNF571
ENSG00000107562	CXCL12
ENSG00000138613	APH1B
ENSG00000130294	KIF1A
ENSG00000205659	LIN52
ENSG00000139977	NAA30
ENSG00000276410	H2BC3
ENSG00000259207	ITGB3
ENSG00000164405	UQCRQ
ENSG00000125388	GRK4
ENSG00000197405	C5AR1
ENSG00000100504	PYGL
ENSG00000204936	CD177
ENSG00000185085	INTS5
ENSG00000145244	CORIN
ENSG00000117013	KCNQ4
ENSG00000113810	SMC4
ENSG00000133805	AMPD3
ENSG00000106605	BLVRA
ENSG00000127980	PEX1
ENSG00000013725	CD6
ENSG00000242265	PEG10
ENSG00000105369	CD79A
ENSG00000187735	TCEA1
ENSG00000123595	RAB9A
ENSG00000184374	COLEC10
ENSG00000198695	MT-ND6
ENSG00000072694	FCGR2B
ENSG00000275718	CCL15
ENSG00000141753	IGFBP4
ENSG00000258947	TUBB3
ENSG00000122735	DNAI1
ENSG00000105607	GCDH
ENSG00000127191	TRAF2
ENSG00000179869	ABCA13
ENSG00000162739	SLAMF6
ENSG00000124780	KCNK17
ENSG00000117868	ESYT2
ENSG00000092871	RFFL
ENSG00000138684	IL21
ENSG00000134453	RBM17
ENSG00000205302	SNX2
ENSG00000165006	UBAP1
ENSG00000158106	RHPN1
ENSG00000213689	TREX1
ENSG00000196588	MRTFA
ENSG00000254093	PINX1
ENSG00000021852	C8B
ENSG00000106331	PAX4
ENSG00000182774	RPS17
ENSG00000104973	MED25
ENSG00000161958	FGF11
ENSG00000109113	RAB34
ENSG00000158481	CD1C
ENSG00000184752	NDUFA12
ENSG00000164691	TAGAP
ENSG00000152595	MEPE
ENSG00000169429	CXCL8
ENSG00000090539	CHRD
ENSG00000139190	VAMP1
ENSG00000010810	FYN
ENSG00000277632	CCL3
ENSG00000007402	CACNA2D2
ENSG00000155962	CLIC2
ENSG00000081386	ZNF510
ENSG00000111252	SH2B3
ENSG00000240303	ACAD11
ENSG00000187747	OR52B6
ENSG00000114738	MAPKAPK3
ENSG00000008277	ADAM22
ENSG00000104365	IKBKB
ENSG00000165389	SPTSSA
ENSG00000104408	EIF3E
ENSG00000162733	DDR2
ENSG00000076356	PLXNA2
ENSG00000103067	ESRP2
ENSG00000186765	FSCN2
ENSG00000129514	FOXA1
ENSG00000186326	RGS9BP
ENSG00000082146	STRADB
ENSG00000178802	MPI
ENSG00000077312	SNRPA
ENSG00000126550	HTN1
ENSG00000097046	CDC7
ENSG00000104368	PLAT
ENSG00000135108	FBXO21
ENSG00000105393	BABAM1
ENSG00000152457	DCLRE1C
ENSG00000158828	PINK1
ENSG00000180871	CXCR2
ENSG00000154162	CDH12
ENSG00000112619	PRPH2
ENSG00000084090	STARD7
ENSG00000196954	CASP4
ENSG00000173369	C1QB
ENSG00000206503	HLA-A
ENSG00000125817	CENPB
ENSG00000186432	KPNA4
ENSG00000100321	SYNGR1
ENSG00000155886	SLC24A2
ENSG00000168092	PAFAH1B2
ENSG00000120837	NFYB
ENSG00000006453	BAIAP2L1
ENSG00000104823	ECH1
ENSG00000166828	SCNN1G
ENSG00000148346	LCN2
ENSG00000143740	SNAP47
ENSG00000163930	BAP1
ENSG00000166206	GABRB3
ENSG00000151414	NEK7
ENSG00000107554	DNMBP
ENSG00000173660	UQCRH
ENSG00000187605	TET3
ENSG00000121053	EPX
ENSG00000170782	OR10A4
ENSG00000167580	AQP2
ENSG00000105085	MED26
ENSG00000116819	TFAP2E
ENSG00000167531	LALBA
ENSG00000143185	XCL2
ENSG00000143393	PI4KB
ENSG00000090581	GNPTG
ENSG00000178498	DTX3
ENSG00000244623	OR2AE1
ENSG00000065054	SLC9A3R2
ENSG00000003096	KLHL13
ENSG00000151882	CCL28
ENSG00000133028	SCO1
ENSG00000123570	RAB9B
ENSG00000100284	TOM1
ENSG00000105671	DDX49
ENSG00000117593	DARS2
ENSG00000250312	ZNF718
ENSG00000229937	PRPS1L1
ENSG00000185989	RASA3
ENSG00000197561	ELANE
ENSG00000183579	ZNRF3
ENSG00000105819	PMPCB
ENSG00000214114	MYCBP
ENSG00000196944	OR2T4
ENSG00000101608	MYL12A
ENSG00000182173	TSEN54
ENSG00000153822	KCNJ16
ENSG00000264229	RNU4ATAC
ENSG00000185049	NELFA
ENSG00000163114	PDHA2
ENSG00000132341	RAN
ENSG00000054793	ATP9A
ENSG00000142178	SIK1
ENSG00000105953	OGDH
ENSG00000164167	LSM6
ENSG00000152214	RIT2
ENSG00000121691	CAT
ENSG00000157514	TSC22D3
ENSG00000124783	SSR1
ENSG00000142168	SOD1
ENSG00000136872	ALDOB
ENSG00000162688	AGL
ENSG00000118496	FBXO30
ENSG00000179271	GADD45GIP1
ENSG00000106682	EIF4H
ENSG00000104381	GDAP1
ENSG00000188677	PARVB
ENSG00000204262	COL5A2
ENSG00000092148	HECTD1
ENSG00000034713	GABARAPL2
ENSG00000145386	CCNA2
ENSG00000085832	EPS15
ENSG00000180934	OR56A1
ENSG00000005801	ZNF195
ENSG00000092847	AGO1
ENSG00000141385	AFG3L2
ENSG00000168389	MFSD2A
ENSG00000144791	LIMD1
ENSG00000108840	HDAC5
ENSG00000172548	NIPAL4
ENSG00000163743	RCHY1
ENSG00000162881	OXER1
ENSG00000145819	ARHGAP26
ENSG00000175294	CATSPER1
ENSG00000175309	PHYKPL
ENSG00000116791	CRYZ
ENSG00000159450	TCHH
ENSG00000167972	ABCA3
ENSG00000079691	CARMIL1
ENSG00000198019	FCGR1B
ENSG00000233050	DEFB130B
ENSG00000163565	IFI16
ENSG00000144476	ACKR3
ENSG00000113805	CNTN3
ENSG00000072134	EPN2
ENSG00000076108	BAZ2A
ENSG00000186340	THBS2
ENSG00000275713	H2BC9
ENSG00000197128	ZNF772
ENSG00000244122	UGT1A7
ENSG00000188404	SELL
ENSG00000185760	KCNQ5
ENSG00000211962	IGHV1-46
ENSG00000186517	ARHGAP30
ENSG00000074054	CLASP1
ENSG00000204086	RPA4
ENSG00000100836	PABPN1
ENSG00000163626	COX18
ENSG00000197134	ZNF257
ENSG00000104419	NDRG1
ENSG00000167088	SNRPD1
ENSG00000014919	COX15
ENSG00000065833	ME1
ENSG00000087299	L2HGDH
ENSG00000147869	CER1
ENSG00000105618	PRPF31
ENSG00000168374	ARF4
ENSG00000128512	DOCK4
ENSG00000159723	AGRP
ENSG00000204305	AGER
ENSG00000037749	MFAP3
ENSG00000188846	RPL14
ENSG00000184481	FOXO4
ENSG00000228049	POLR2J2
ENSG00000163207	IVL
ENSG00000112249	ASCC3
ENSG00000176219	OR11H6
ENSG00000147535	PLPP5
ENSG00000204704	OR2W1
ENSG00000025293	PHF20
ENSG00000115457	IGFBP2
ENSG00000141738	GRB7
ENSG00000106976	DNM1
ENSG00000181544	FANCB
ENSG00000118276	B4GALT6
ENSG00000170191	NANP
ENSG00000115109	EPB41L5
ENSG00000187079	TEAD1
ENSG00000172348	RCAN2
ENSG00000182890	GLUD2
ENSG00000152348	ATG10
ENSG00000196372	ASB13
ENSG00000143786	CNIH3
ENSG00000167617	CDC42EP5
ENSG00000186510	CLCNKA
ENSG00000165795	NDRG2
ENSG00000081923	ATP8B1
ENSG00000182050	MGAT4C
ENSG00000230989	HSBP1
ENSG00000197170	PSMD12
ENSG00000109016	DHRS7B
ENSG00000121741	ZMYM2
ENSG00000126001	CEP250
ENSG00000118513	MYB
ENSG00000120306	CYSTM1
ENSG00000205029	OR5D16
ENSG00000179598	PLD6
ENSG00000156885	COX6A2
ENSG00000104827	CGB3
ENSG00000023892	DEF6
ENSG00000018236	CNTN1
ENSG00000184445	KNTC1
ENSG00000232268	OR52I1
ENSG00000275663	H4C7
ENSG00000107537	PHYH
ENSG00000162267	ITIH3
ENSG00000107796	ACTA2
ENSG00000135486	HNRNPA1
ENSG00000204388	HSPA1B
ENSG00000286522	H3C2
ENSG00000141522	ARHGDIA
ENSG00000137700	SLC37A4
ENSG00000198131	ZNF544
ENSG00000151388	ADAMTS12
ENSG00000066923	STAG3
ENSG00000240247	DEFA1B
ENSG00000170266	GLB1
ENSG00000128266	GNAZ
ENSG00000135750	KCNK1
ENSG00000100890	PRORP
ENSG00000196787	H2AC11
ENSG00000075415	SLC25A3
ENSG00000105229	PIAS4
ENSG00000221946	FXYD7
ENSG00000118564	FBXL5
ENSG00000108688	CCL7
ENSG00000136807	CDK9
ENSG00000160785	SLC25A44
ENSG00000244411	KRTAP5-7
ENSG00000091542	ALKBH5
ENSG00000103423	DNAJA3
ENSG00000150556	LYPD6B
ENSG00000173611	SCAI
ENSG00000256087	ZNF432
ENSG00000198825	INPP5F
ENSG00000167770	OTUB1
ENSG00000140284	SLC27A2
ENSG00000100739	BDKRB1
ENSG00000163945	UVSSA
ENSG00000152465	NMT2
ENSG00000141867	BRD4
ENSG00000205629	LCMT1
ENSG00000100078	PLA2G3
ENSG00000186074	CD300LF
ENSG00000165868	HSPA12A
ENSG00000103241	FOXF1
ENSG00000171421	MRPL36
ENSG00000110651	CD81
ENSG00000148948	LRRC4C
ENSG00000196776	CD47
ENSG00000114349	GNAT1
ENSG00000164828	SUN1
ENSG00000185920	PTCH1
ENSG00000183310	OR2T34
ENSG00000179262	RAD23A
ENSG00000083290	ULK2
ENSG00000144366	GULP1
ENSG00000159871	LYPD5
ENSG00000140093	SERPINA10
ENSG00000227551	USP17L12
ENSG00000143772	ITPKB
ENSG00000144182	LIPT1
ENSG00000096006	CRISP3
ENSG00000204390	HSPA1L
ENSG00000175792	RUVBL1
ENSG00000023608	SNAPC1
ENSG00000076344	RGS11
ENSG00000198142	SOWAHC
ENSG00000100599	RIN3
ENSG00000085741	WNT11
ENSG00000206190	ATP10A
ENSG00000180875	GREM2
ENSG00000141905	NFIC
ENSG00000120071	KANSL1
ENSG00000196549	MME
ENSG00000163513	TGFBR2
ENSG00000183765	CHEK2
ENSG00000180900	SCRIB
ENSG00000134910	STT3A
ENSG00000119041	GTF3C3
ENSG00000124831	LRRFIP1
ENSG00000100448	CTSG
ENSG00000180767	CHST13
ENSG00000116251	RPL22
ENSG00000148688	RPP30
ENSG00000179142	CYP11B2
ENSG00000167996	FTH1
ENSG00000121743	GJA3
ENSG00000079308	TNS1
ENSG00000140945	CDH13
ENSG00000278870	OR51G1
ENSG00000142515	KLK3
ENSG00000102908	NFAT5
ENSG00000075290	WNT8B
ENSG00000115607	IL18RAP
ENSG00000166689	PLEKHA7
ENSG00000162367	TAL1
ENSG00000111481	COPZ1
ENSG00000148399	DPH7
ENSG00000223496	EXOSC6
ENSG00000185926	OR4C46
ENSG00000161021	MAML1
ENSG00000203772	SPRN
ENSG00000141458	NPC1
ENSG00000114948	ADAM23
ENSG00000110711	AIP
ENSG00000070182	SPTB
ENSG00000071967	CYBRD1
ENSG00000100206	DMC1
ENSG00000167207	NOD2
ENSG00000146555	SDK1
ENSG00000125846	ZNF133
ENSG00000109063	MYH3
ENSG00000163600	ICOS
ENSG00000152583	SPARCL1
ENSG00000158796	DEDD
ENSG00000196224	KRTAP5-3
ENSG00000090686	USP48
ENSG00000175029	CTBP2
ENSG00000154930	ACSS1
ENSG00000169696	ASPSCR1
ENSG00000053747	LAMA3
ENSG00000170364	SETMAR
ENSG00000161270	NPHS1
ENSG00000172322	CLEC12A
ENSG00000169021	UQCRFS1
ENSG00000168924	LETM1
ENSG00000196805	SPRR2B
ENSG00000172175	MALT1
ENSG00000085231	AK6
ENSG00000047315	POLR2B
ENSG00000120217	CD274
ENSG00000185009	AP3M1
ENSG00000035681	NSMAF
ENSG00000163285	GABRG1
ENSG00000076662	ICAM3
ENSG00000175756	AURKAIP1
ENSG00000184611	KCNH7
ENSG00000131446	MGAT1
ENSG00000142632	ARHGEF19
ENSG00000132677	RHBG
ENSG00000126858	RHOT1
ENSG00000138411	HECW2
ENSG00000070985	TRPM5
ENSG00000173585	CCR9
ENSG00000119139	TJP2
ENSG00000180475	OR10Q1
ENSG00000207730	MIR200B
ENSG00000104064	GABPB1
ENSG00000070614	NDST1
ENSG00000187653	TMSB4XP8
ENSG00000197535	MYO5A
ENSG00000065371	ROPN1
ENSG00000168528	SERINC2
ENSG00000166025	AMOTL1
ENSG00000182963	GJC1
ENSG00000113163	CERT1
ENSG00000095464	PDE6C
ENSG00000164708	PGAM2
ENSG00000047230	CTPS2
ENSG00000039987	BEST2
ENSG00000204385	SLC44A4
ENSG00000186579	DEFB106A
ENSG00000173077	DELEC1
ENSG00000104903	LYL1
ENSG00000187546	AGMO
ENSG00000070785	EIF2B3
ENSG00000179163	FUCA1
ENSG00000113905	HRG
ENSG00000124875	CXCL6
ENSG00000173338	KCNK7
ENSG00000127554	GFER
ENSG00000178035	IMPDH2
ENSG00000068308	OTUD5
ENSG00000147443	DOK2
ENSG00000141433	ADCYAP1
ENSG00000155926	SLA
ENSG00000006530	AGK
ENSG00000240857	RDH14
ENSG00000164062	APEH
ENSG00000108576	SLC6A4
ENSG00000083844	ZNF264
ENSG00000072080	SPP2
ENSG00000214736	TOMM6
ENSG00000138592	USP8
ENSG00000131069	ACSS2
ENSG00000155085	AK9
ENSG00000188295	ZNF669
ENSG00000198805	PNP
ENSG00000167767	KRT80
ENSG00000069974	RAB27A
ENSG00000187094	CCK
ENSG00000171014	OR4D5
ENSG00000144229	THSD7B
ENSG00000173272	MZT2A
ENSG00000139174	PRICKLE1
ENSG00000123908	AGO2
ENSG00000198755	RPL10A
ENSG00000166263	STXBP4
ENSG00000144407	PTH2R
ENSG00000137033	IL33
ENSG00000161791	FMNL3
ENSG00000129437	KLK14
ENSG00000131187	F12
ENSG00000138036	DYNC2LI1
ENSG00000115194	SLC30A3
ENSG00000197540	GZMM
ENSG00000137364	TPMT
ENSG00000125966	MMP24
ENSG00000075673	ATP12A
ENSG00000244116	IGKV2-28
ENSG00000178522	AMBN
ENSG00000117226	GBP3
ENSG00000140279	DUOX2
ENSG00000184857	TMEM186
ENSG00000184113	CLDN5
ENSG00000187626	ZKSCAN4
ENSG00000102100	SLC35A2
ENSG00000113845	TIMMDC1
ENSG00000105464	GRIN2D
ENSG00000110330	BIRC2
ENSG00000115828	QPCT
ENSG00000180209	MYLPF
ENSG00000167780	SOAT2
ENSG00000211896	IGHG1
ENSG00000087116	ADAMTS2
ENSG00000028116	VRK2
ENSG00000133424	LARGE1
ENSG00000174791	RIN1
ENSG00000104755	ADAM2
ENSG00000111639	MRPL51
ENSG00000011198	ABHD5
ENSG00000115486	GGCX
ENSG00000169992	NLGN2
ENSG00000183943	PRKX
ENSG00000185650	ZFP36L1
ENSG00000180138	CSNK1A1L
ENSG00000168918	INPP5D
ENSG00000085063	CD59
ENSG00000157823	AP3S2
ENSG00000197417	SHPK
ENSG00000112964	GHR
ENSG00000284609	OR8B3
ENSG00000167528	ZNF641
ENSG00000006740	ARHGAP44
ENSG00000173080	RXFP4
ENSG00000135250	SRPK2
ENSG00000138346	DNA2
ENSG00000143382	ADAMTSL4
ENSG00000068438	FTSJ1
ENSG00000099341	PSMD8
ENSG00000170017	ALCAM
ENSG00000039537	C6
ENSG00000176101	SSNA1
ENSG00000150768	DLAT
ENSG00000014641	MDH1
ENSG00000176495	OR5AN1
ENSG00000185950	IRS2
ENSG00000096401	CDC5L
ENSG00000236398	TAS2R39
ENSG00000125885	MCM8
ENSG00000197497	ZNF665
ENSG00000100483	VCPKMT
ENSG00000135643	KCNMB4
ENSG00000137845	ADAM10
ENSG00000120253	NUP43
ENSG00000173285	OR10K1
ENSG00000085760	MTIF2
ENSG00000161265	U2AF1L4
ENSG00000186513	OR9Q2
ENSG00000041880	PARP3
ENSG00000100296	THOC5
ENSG00000180353	HCLS1
ENSG00000049130	KITLG
ENSG00000211955	IGHV3-33
ENSG00000185630	PBX1
ENSG00000156298	TSPAN7
ENSG00000163602	RYBP
ENSG00000172893	DHCR7
ENSG00000005893	LAMP2
ENSG00000079387	SENP1
ENSG00000137822	TUBGCP4
ENSG00000181958	OR4A15
ENSG00000084070	SMAP2
ENSG00000164587	RPS14
ENSG00000162407	PLPP3
ENSG00000213759	UGT2B11
ENSG00000173621	LRFN4
ENSG00000138802	SEC24B
ENSG00000211640	IGLV6-57
ENSG00000100097	LGALS1
ENSG00000180386	KRTAP9-7
ENSG00000177058	SLC38A9
ENSG00000104219	ZDHHC2
ENSG00000215375	MYL5
ENSG00000127989	MTERF1
ENSG00000135052	GOLM1
ENSG00000207562	MIR34C
ENSG00000160633	SAFB
ENSG00000145293	ENOPH1
ENSG00000158488	CD1E
ENSG00000114790	ARHGEF26
ENSG00000185008	ROBO2
ENSG00000099940	SNAP29
ENSG00000124226	RNF114
ENSG00000143570	SLC39A1
ENSG00000100003	SEC14L2
ENSG00000186265	BTLA
ENSG00000143127	ITGA10
ENSG00000100288	CHKB
ENSG00000187688	TRPV2
ENSG00000119718	EIF2B2
ENSG00000129187	DCTD
ENSG00000177239	MAN1B1
ENSG00000091137	SLC26A4
ENSG00000105514	RAB3D
ENSG00000091592	NLRP1
ENSG00000255095	OR1D4
ENSG00000063978	RNF4
ENSG00000099910	KLHL22
ENSG00000174721	FGFBP3
ENSG00000104613	INTS10
ENSG00000120329	SLC25A2
ENSG00000185722	ANKFY1
ENSG00000115138	POMC
ENSG00000164687	FABP5
ENSG00000225366	TDGF1P3
ENSG00000180089	TMEM86B
ENSG00000161013	MGAT4B
ENSG00000164342	TLR3
ENSG00000196565	HBG2
